,Condition,Date/Time,current,power,voltage
232,open,Wed Oct 23 18:27:49 2019,0.0,0.0,2.04
233,open,Wed Oct 23 18:27:50 2019,0.0,0.0,1.95
234,open,Wed Oct 23 18:27:51 2019,0.0,0.0,2.02
235,open,Wed Oct 23 18:27:52 2019,0.0,0.0,1.96
236,open,Wed Oct 23 18:27:53 2019,0.0,0.0,1.98
237,open,Wed Oct 23 18:27:54 2019,0.0,0.0,1.99
238,open,Wed Oct 23 18:27:55 2019,0.0,0.0,2.04
239,open,Wed Oct 23 18:27:56 2019,0.0,0.0,1.96
240,normal,Wed Oct 23 18:27:58 2019,0.01,0.51,37.84
241,normal,Wed Oct 23 18:27:59 2019,0.01,0.38,37.84
242,normal,Wed Oct 23 18:28:00 2019,0.02,0.76,37.58
243,normal,Wed Oct 23 18:28:01 2019,0.03,1.4,35.99
244,normal,Wed Oct 23 18:28:02 2019,0.05,1.79,33.72
245,normal,Wed Oct 23 18:28:03 2019,0.06,2.05,32.73
246,normal,Wed Oct 23 18:28:04 2019,0.06,1.92,31.84
247,normal,Wed Oct 23 18:28:05 2019,0.06,2.05,30.99
248,normal,Wed Oct 23 18:28:06 2019,0.07,2.3,29.07
249,normal,Wed Oct 23 18:28:07 2019,0.08,2.3,26.36
250,normal,Wed Oct 23 18:28:08 2019,0.08,2.05,23.83
251,normal,Wed Oct 23 18:28:09 2019,0.1,2.18,21.59
252,normal,Wed Oct 23 18:28:10 2019,0.1,2.05,19.86
253,normal,Wed Oct 23 18:28:11 2019,0.09,1.79,18.61
254,normal,Wed Oct 23 18:28:12 2019,0.08,1.53,17.77
255,normal,Wed Oct 23 18:28:13 2019,0.08,1.41,17.29
256,normal,Wed Oct 23 18:28:14 2019,0.07,1.28,17.11
257,normal,Wed Oct 23 18:28:15 2019,0.07,1.28,17.05
258,normal,Wed Oct 23 18:28:16 2019,0.06,1.15,16.99
259,normal,Wed Oct 23 18:28:17 2019,0.08,1.41,16.91
260,normal,Wed Oct 23 18:28:18 2019,0.06,1.15,16.8
261,normal,Wed Oct 23 18:28:19 2019,0.06,1.15,16.73
262,normal,Wed Oct 23 18:28:20 2019,0.06,1.15,16.74
263,normal,Wed Oct 23 18:28:21 2019,0.07,1.15,16.45
